original_seq	label	blocks
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer120-139Scramble3	A,B,C,D,E,F,Gx119-139
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer120-139Scramble5	A,B,C,D,E,F,Gx119-139
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer130-149Scramble2	A,B,C,D,E,F,Gx129-149
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer130-149Scramble4	A,B,C,D,E,F,Gx129-149
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer140-159Scramble1	A,B,C,D,E,F,Gx139-159
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer140-159Scramble3	A,B,C,D,E,F,Gx139-159
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer145-164Scramble2	A,B,C,D,E,F,Gx144-164
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer145-164Scramble4	A,B,C,D,E,F,Gx144-164
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer21-40Scramble2	Ax20-40,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer21-40Scramble4	Ax20-40,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer22-41Scramble1	Ax21-41,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer22-41Scramble3	Ax21-41,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer22-41Scramble5	Ax21-41,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer56-75Scramble2	A,B,Cx55-75,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer56-75Scramble4	A,B,Cx55-75,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer90-109Scramble2	A,B,C,D,Ex89-94,Fx94-102,Gx102-109
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer90-109Scramble4	A,B,C,D,Ex89-94,Fx94-102,Gx102-109
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer90-164Scramble1	A,B,C,D,Ex89-94,Fx94-102,Gx102-164
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer90-164Scramble3	A,B,C,D,Ex89-94,Fx94-102,Gx102-164
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer90-164Scramble5	A,B,C,D,Ex89-94,Fx94-102,Gx102-164
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapBFD	A,b,C,d,E,f,G
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_moveBF-swapB	a,B,c,d,e,b,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_moveBF-swapD	a,f,c,D,e,b,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_otherRearranged-swapF	a,b,c,d,e,B,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapA	A,b,c,d,e,f,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapAC	A,b,C,d,e,f,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapACE	A,b,C,d,E,f,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapACG	A,b,C,d,e,f,G
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapAE	A,b,c,d,E,f,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapAEG	A,b,c,d,E,f,G
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapAG	A,b,c,d,e,f,G
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapBF	a,B,c,d,e,F,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapC	a,b,C,d,e,f,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapCE	a,b,C,d,E,f,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapCEG	a,b,C,d,E,f,G
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapCG	a,b,C,d,e,f,G
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapD	a,b,c,D,e,f,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapE	a,b,c,d,E,f,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapEG	a,b,c,d,E,f,G
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapG	a,b,c,d,e,f,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_45dCRX-R,79dCRX-F_v3	A,Bx41-55,C,Dx75-89,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_45dCRX-R_v3	A,Bx41-55,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_79dCRX-F_v2	A,B,C,Dx75-89,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_otherRearranged-swapB	A,f,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer1-20Scramble1	Ax0-20,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer1-20Scramble3	Ax0-20,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer1-20Scramble5	Ax0-20,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer1-41Scramble2	Ax0-41,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer1-41Scramble4	Ax0-41,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer100-119Scramble2	A,B,C,D,E,Fx99-102,Gx102-119
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer100-119Scramble4	A,B,C,D,E,Fx99-102,Gx102-119
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer11-30Scramble2	Ax10-30,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer11-30Scramble4	Ax10-30,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer110-129Scramble1	A,B,C,D,E,F,Gx109-129
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer110-129Scramble3	A,B,C,D,E,F,Gx109-129
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer110-129Scramble5	A,B,C,D,E,F,Gx109-129
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer120-139Scramble2	A,B,C,D,E,F,Gx119-139
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer120-139Scramble4	A,B,C,D,E,F,Gx119-139
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer130-149Scramble1	A,B,C,D,E,F,Gx129-149
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer130-149Scramble3	A,B,C,D,E,F,Gx129-149
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer130-149Scramble5	A,B,C,D,E,F,Gx129-149
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer140-159Scramble4	A,B,C,D,E,F,Gx139-159
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer145-164Scramble1	A,B,C,D,E,F,Gx144-164
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer145-164Scramble3	A,B,C,D,E,F,Gx144-164
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer145-164Scramble5	A,B,C,D,E,F,Gx144-164
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer21-40Scramble1	Ax20-40,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer21-40Scramble3	Ax20-40,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer21-40Scramble5	Ax20-40,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer22-41Scramble2	Ax21-41,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer22-41Scramble4	Ax21-41,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer56-75Scramble1	A,B,Cx55-75,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer56-75Scramble3	A,B,Cx55-75,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer56-75Scramble5	A,B,Cx55-75,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer90-109Scramble1	A,B,C,D,Ex89-94,Fx94-102,Gx102-109
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer90-109Scramble3	A,B,C,D,Ex89-94,Fx94-102,Gx102-109
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer90-109Scramble5	A,B,C,D,Ex89-94,Fx94-102,Gx102-109
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer90-164Scramble2	A,B,C,D,Ex89-94,Fx94-102,Gx102-164
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_spacer90-164Scramble4	A,B,C,D,Ex89-94,Fx94-102,Gx102-164
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapA	a,B,C,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapAC	a,B,c,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapACE	a,B,c,D,e,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapACG	a,B,c,D,E,F,g
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapAE	a,B,C,D,e,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapAEG	a,B,C,D,e,F,g
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapAG	a,B,C,D,E,F,g
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapBF	A,b,C,D,E,f,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapC	A,B,c,D,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapCE	A,B,c,D,e,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapCEG	A,B,c,D,e,F,g
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapCG	A,B,c,D,E,F,g
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapD	A,B,C,d,E,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapE	A,B,C,D,e,F,G
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapEG	A,B,C,D,e,F,g
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT;HAND_swapG	A,B,C,D,E,F,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_moveBF	a,f,c,d,e,b,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_moveBF-swapBD	a,B,c,D,e,b,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_otherRearranged-swapDF	a,b,c,D,e,B,g
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT;HAND_swapBFD	a,B,c,D,e,F,g
chr1-191821242-191821406_CPPP	chr1-191821242-191821406_CPPP_WT	A,B,C,D,E,F,G
chr11-102318757-102318921_UPPP	chr11-102318757-102318921_UPPP_WT	a,b,c,d,e,f,g
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_34dRORB-R	A,Bx30-47,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_34dRORB-R,59dRAX-F,79dCRX-F	A,Bx30-47,C,Dx55-71,E,Fx75-89,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_34dRORB-R,79dCRX-F	A,Bx30-47,C,D,E,Fx75-89,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_34dRORB-R,79pCRX-F	A,Bx30-47,C,D,E,Fx81C,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_79dCRX-F	A,B,C,D,E,Fx75-89,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_34dRORB-R,59dRAX-F	A,Bx30-47,C,Dx55-71,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_59dRAX-F	A,B,C,Dx55-71,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_59dRAX-F,79dCRX-F	A,B,C,Dx55-71,E,Fx75-89,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_34dRORB-R,59dRAX-F,79dCRX-F_v2	A,Bx30-47,C,Dx55-71,E,Fx75-89,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_34dRORB-R,59dRAX-F_v3	A,Bx30-47,C,Dx55-71,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_34dRORB-R,79dCRX-F_v2	A,Bx30-47,C,D,E,Fx75-89,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_34dRORB-R_v2	A,Bx30-47,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_59dRAX-F,79dCRX-F_v3	A,B,C,Dx55-71,E,Fx75-89,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_59dRAX-F_v3	A,B,C,Dx55-71,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_79dCRX-F_v2	A,B,C,D,E,Fx75-89,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer1-20Scramble2	Ax0-20,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer1-20Scramble4	Ax0-20,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer1-30Scramble1	Ax0-30,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer1-30Scramble3	Ax0-30,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer1-30Scramble5	Ax0-30,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer100-119Scramble1	A,B,C,D,E,F,Gx99-119,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer100-119Scramble3	A,B,C,D,E,F,Gx99-119,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer100-119Scramble5	A,B,C,D,E,F,Gx99-119,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer11-30Scramble1	Ax10-30,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer11-30Scramble3	Ax10-30,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer11-30Scramble5	Ax10-30,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer110-129Scramble2	A,B,C,D,E,F,Gx109-129,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer110-129Scramble4	A,B,C,D,E,F,Gx109-129,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer120-139Scramble1	A,B,C,D,E,F,Gx119-139,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer120-139Scramble3	A,B,C,D,E,F,Gx119-139,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer120-139Scramble5	A,B,C,D,E,F,Gx119-139,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer130-149Scramble2	A,B,C,D,E,F,Gx129-149,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer130-149Scramble4	A,B,C,D,E,F,Gx129-149,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer140-159Scramble1	A,B,C,D,E,F,Gx139-152,Hx152-159,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer140-159Scramble3	A,B,C,D,E,F,Gx139-152,Hx152-159,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer140-159Scramble5	A,B,C,D,E,F,Gx139-152,Hx152-159,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer145-164Scramble2	A,B,C,D,E,F,Gx144-152,Hx152-162,Ix162-164
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer145-164Scramble4	A,B,C,D,E,F,Gx144-152,Hx152-162,Ix162-164
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer48-55Scramble2	A,B,Cx47-55,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer48-55Scramble4	A,B,Cx47-55,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer72-75Scramble1	A,B,C,D,Ex71-71,Fx71-75,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer72-75Scramble3	A,B,C,D,Ex71-71,Fx71-75,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer90-109Scramble2	A,B,C,D,E,F,Gx89-109,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer90-109Scramble4	A,B,C,D,E,F,Gx89-109,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer90-164Scramble1	A,B,C,D,E,F,Gx89-152,Hx152-162,Ix162-164
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer90-164Scramble3	A,B,C,D,E,F,Gx89-152,Hx152-162,Ix162-164
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer90-164Scramble5	A,B,C,D,E,F,Gx89-152,Hx152-162,Ix162-164
chr13-98946127-98946291_UPCE	chr13-98946127-98946291_UPCE_WT;HAND_moveDH	a,b,c,h,e,f,g,d,i
chr13-98946127-98946291_UPCE	chr13-98946127-98946291_UPCE_WT;HAND_moveDH-swapBF	a,B,c,h,e,F,g,d,i
chr13-98946127-98946291_UPCE	chr13-98946127-98946291_UPCE_WT;HAND_swapA	A,b,c,d,e,f,g,h,i
chr13-98946127-98946291_UPCE	chr13-98946127-98946291_UPCE_WT;HAND_swapAC	A,b,C,d,e,f,g,h,i
chr13-98946127-98946291_UPCE	chr13-98946127-98946291_UPCE_WT;HAND_swapACG	A,b,C,d,e,f,G,h,i
chr13-98946127-98946291_UPCE	chr13-98946127-98946291_UPCE_WT;HAND_swapAG	A,b,c,d,e,f,G,h,i
chr13-98946127-98946291_UPCE	chr13-98946127-98946291_UPCE_WT;HAND_swapBF	a,B,c,d,e,F,g,h,i
chr13-98946127-98946291_UPCE	chr13-98946127-98946291_UPCE_WT;HAND_swapBFDH	a,B,c,D,e,F,g,H,i
chr13-98946127-98946291_UPCE	chr13-98946127-98946291_UPCE_WT;HAND_swapC	a,b,C,d,e,f,g,h,i
chr13-98946127-98946291_UPCE	chr13-98946127-98946291_UPCE_WT;HAND_swapCG	a,b,C,d,e,f,G,h,i
chr13-98946127-98946291_UPCE	chr13-98946127-98946291_UPCE_WT;HAND_swapDH	a,b,c,D,e,f,g,H,i
chr13-98946127-98946291_UPCE	chr13-98946127-98946291_UPCE_WT;HAND_swapG	a,b,c,d,e,f,G,h,i
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_34dRORB-R,59dRAX-F,79dCRX-F_v3	A,Bx30-47,C,Dx55-71,E,Fx75-89,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_34dRORB-R,59dRAX-F_v2	A,Bx30-47,C,Dx55-71,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_34dRORB-R,79dCRX-F_v3	A,Bx30-47,C,D,E,Fx75-89,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_34dRORB-R_v3	A,Bx30-47,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_59dRAX-F,79dCRX-F_v2	A,B,C,Dx55-71,E,Fx75-89,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_59dRAX-F_v2	A,B,C,Dx55-71,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_79dCRX-F_v3	A,B,C,D,E,Fx75-89,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_moveDH	A,B,C,H,E,F,G,D,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_moveDH-swapBF	A,b,C,H,E,f,G,D,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer1-20Scramble1	Ax0-20,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer1-20Scramble3	Ax0-20,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer1-20Scramble5	Ax0-20,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer1-30Scramble2	Ax0-30,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer1-30Scramble4	Ax0-30,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer100-119Scramble2	A,B,C,D,E,F,Gx99-119,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer100-119Scramble4	A,B,C,D,E,F,Gx99-119,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer11-30Scramble2	Ax10-30,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer11-30Scramble4	Ax10-30,B,C,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer110-129Scramble1	A,B,C,D,E,F,Gx109-129,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer110-129Scramble3	A,B,C,D,E,F,Gx109-129,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer110-129Scramble5	A,B,C,D,E,F,Gx109-129,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer120-139Scramble2	A,B,C,D,E,F,Gx119-139,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer120-139Scramble4	A,B,C,D,E,F,Gx119-139,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer130-149Scramble1	A,B,C,D,E,F,Gx129-149,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer130-149Scramble3	A,B,C,D,E,F,Gx129-149,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer130-149Scramble5	A,B,C,D,E,F,Gx129-149,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer140-159Scramble2	A,B,C,D,E,F,Gx139-152,Hx152-159,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer140-159Scramble4	A,B,C,D,E,F,Gx139-152,Hx152-159,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer145-164Scramble1	A,B,C,D,E,F,Gx144-152,Hx152-162,Ix162-164
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer145-164Scramble3	A,B,C,D,E,F,Gx144-152,Hx152-162,Ix162-164
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer145-164Scramble5	A,B,C,D,E,F,Gx144-152,Hx152-162,Ix162-164
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer48-55Scramble1	A,B,Cx47-55,D,E,F,G,H,I
chr13-90958970-90959134_CPPE	chr13-90958970-90959134_CPPE_WT;HAND_spacer48-55Scramble3	A,B,Cx47-55,D,E,F,G,H,I
